RecordingId;ProcessId;TimeStamp;StepName;StepDescription;ApplicationProcessName;New_StepName
Recording_57;Process_23;2022-02-28T03:22:35+00:00;Drag and drop UI element in window;Group 'tab-schema-field-label-area tabDropTarget' 2 in Window 'Edit | New  ...  - Microsoft​ Edge';msedge;Drag and drop UI element in window / msedge
Recording_57;Process_23;2022-02-28T03:22:41+00:00;Drag and drop UI element in window;Group 'tab-schema-field-label-area tabDropTarget' 3 in Window 'Edit | New  ...  - Microsoft​ Edge';msedge;Drag and drop UI element in window / msedge
Recording_57;Process_23;2022-02-28T03:22:48+00:00;Drag and drop UI element in window;Group 'tab-schema-field-label-area tabDropTarget' 4 in Window 'Edit | New  ...  - Microsoft​ Edge';msedge;Drag and drop UI element in window / msedge
Recording_57;Process_23;2022-02-28T03:22:58+00:00;Press button in window;Button 'Publish As...' in Window 'Edit | New  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_57;Process_23;2022-02-28T03:23:04+00:00;Populate text field in window;"Edit 'Name' in Window 'Edit | New  ...  - Microsoft​ Edge'; Text:'kp'";msedge;Populate text field in window / msedge
Recording_57;Process_23;2022-02-28T03:23:07+00:00;Press button in window;Button 'Publish' in Window 'Edit | New  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_57;Process_23;2022-02-28T03:23:13+00:00;Press button in window;Button 'Close' in Window 'Edit | New  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_58;Process_15;2022-02-28T04:23:05+00:00;Populate text field in window;"Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'googleforrms'";firefox;Populate text field in window / firefox
Recording_58;Process_15;2022-02-28T04:23:13+00:00;Click UI element in window;Hyperlink 'Free  ...  › forms › about' in Window 'googleforrms - Google Search — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:23:18+00:00;Click UI element in window;Hyperlink 'Go to Forms' in Window 'Google  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:23:23+00:00;Click UI element in window;Image in Window 'Google Forms — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:23:37+00:00;Populate text field in window;"Edit 'Form title' in Window 'Untitled form - Google Forms — Mozilla Firefox'; Text:'Basic Requirement Form'";firefox;Populate text field in window / firefox
Recording_58;Process_15;2022-02-28T04:23:41+00:00;Click UI element in window;Edit 'Question title' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:24:05+00:00;Populate text field in window;"Edit 'Question title' 2 in Window 'Untitled form - Google Forms — Mozilla Firefox'; Text:'What is your basic need of our product?'";firefox;Populate text field in window / firefox
Recording_58;Process_15;2022-02-28T04:24:08+00:00;Click UI element in window;List Item 'Multiple choice' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:24:11+00:00;Click UI element in window;List Item 'Short answer' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:24:17+00:00;Press button in window;Button 'Add question' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Press button in window / firefox
Recording_58;Process_15;2022-02-28T04:24:49+00:00;Populate text field in window;"Edit 'Question title' 3 in Window 'Untitled form - Google Forms — Mozilla Firefox'; Text:'Describe your aim for using our product?'";firefox;Populate text field in window / firefox
Recording_58;Process_15;2022-02-28T04:24:52+00:00;Click UI element in window;List Item 'Paragraph' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:24:55+00:00;Click UI element in window;List Item 'Short answer' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:25:09+00:00;Press button in window;Button 'Send' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Press button in window / firefox
Recording_58;Process_15;2022-02-28T04:25:11+00:00;Select tab in window;Tab Item 'Send form via link' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Select tab in window / firefox
Recording_58;Process_15;2022-02-28T04:25:18+00:00;Set checkbox state in window;Check Box 'Shorten URL' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Set checkbox state in window / firefox
Recording_58;Process_15;2022-02-28T04:25:24+00:00;Press button in window;Button 'Copy' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Press button in window / firefox
Recording_58;Process_15;2022-02-28T04:25:27+00:00;Press button in window;Button 'Open a new tab (Ctrl+T)' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Press button in window / firefox
Recording_58;Process_15;2022-02-28T04:25:31+00:00;Populate text field in window;"Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'dynemic crm'";firefox;Populate text field in window / firefox
Recording_58;Process_15;2022-02-28T04:25:36+00:00;Click UI element in window;Hyperlink 'What is  ...  en-us › what-is-crm' in Window 'dynemic crm - Google Search — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:25:41+00:00;Click UI element in window;Hyperlink 'Start free' in Window 'What is  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:25:53+00:00;Click UI element in window;Hyperlink 'Click this button to try sales app for free' in Window 'Start a Free  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:25:55+00:00;Click UI element in window;Edit 'Try Dynamics 365 Sales free for 30 days' in Window 'Start a Free  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:26:00+00:00;Press button in window;Button 'click this to start your free trial' in Window 'Start a Free  ...  — Mozilla Firefox';firefox;Press button in window / firefox
Recording_58;Process_15;2022-02-28T04:26:39+00:00;Click UI element in window;UI Custom in Window 'Sales dashboard - Dynamics 365 — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:26:41+00:00;Select menu option in window;Menu Item 'Show all' in Window 'Sales dashboard - Dynamics 365 — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_58;Process_15;2022-02-28T04:26:56+00:00;Press button in window;Button 'Email' in Window 'Dynamics 365 — Mozilla Firefox';firefox;Press button in window / firefox
Recording_58;Process_15;2022-02-28T04:27:18+00:00;Click UI element in window;Document 'h ... 0d3a5b2da0' in Window 'Dynamics 365 — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:27:55+00:00;Click UI element in window;Document 'h ... 0d3a5b2da0' in Window 'Dynamics 365 — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_58;Process_15;2022-02-28T04:28:08+00:00;Select menu option in window;Menu Item 'Send Email' in Window 'Dynamics 365 — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_59;Process_15;2022-02-28T04:52:14+00:00;Click UI element in window;List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_59;Process_15;2022-02-28T04:52:23+00:00;Populate text field in window;"Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'microsoft forms'";msedge;Populate text field in window / msedge
Recording_59;Process_15;2022-02-28T04:52:27+00:00;Click UI element in window;Hyperlink 'Microsoft Forms' in Window 'microsoft  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_59;Process_15;2022-02-28T04:52:34+00:00;Press button in window;Button 'New Form' in Window 'Microsoft  ...  - Microsoft​ Edge' 2;msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:52:38+00:00;Click UI element in window;Group 'Untitled form Form Title Designer' in Window 'Untitled  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_59;Process_15;2022-02-28T04:52:49+00:00;Populate text field in window;"Edit 'Form title' in Window 'Untitled  ...  - Microsoft​ Edge'; Text:'Customer requirement form'";msedge;Populate text field in window / msedge
Recording_59;Process_15;2022-02-28T04:52:54+00:00;Press button in window;Button 'Add new question or section' in Window 'Customer  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:52:57+00:00;Press button in window;Button 'Text' in Window 'Customer  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:53:31+00:00;Populate text field in window;"Edit 'Question title' in Window 'Customer  ...  - Microsoft​ Edge'; Text:'Please specify modification required in product'";msedge;Populate text field in window / msedge
Recording_59;Process_15;2022-02-28T04:53:36+00:00;Press button in window;Button 'Add new question or section' 2 in Window 'Customer  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:53:37+00:00;Press button in window;Button 'Text' 2 in Window 'Customer  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:53:54+00:00;Populate text field in window;"Edit 'Question title' 2 in Window 'Customer  ...  - Microsoft​ Edge'; Text:'Provide your budget details'";msedge;Populate text field in window / msedge
Recording_59;Process_15;2022-02-28T04:54:11+00:00;Press button in window;Button 'Add new question or section' 2 in Window 'Customer  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:54:23+00:00;Click UI element in window;Group 'Customer requirement form' in Window 'Customer  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_59;Process_15;2022-02-28T04:54:26+00:00;Press button in window;Button 'Share' in Window 'Customer  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:54:31+00:00;Press button in window;Button 'Copy' in Window 'Customer  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:54:42+00:00;Click UI element in window;List Item 'Process  ...  - Microsoft​ Edge' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_59;Process_15;2022-02-28T04:54:44+00:00;Press button in window;Button 'New Tab' in Window 'Process  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:54:48+00:00;Click UI element in window;Hyperlink 'Home |  ... /page/home' in Window 'New tab and  ...  - Microsoft​ Edge' 2;msedge;Click UI element in window / msedge
Recording_59;Process_15;2022-02-28T04:55:03+00:00;Press button in window;Button 'Log In' in Window 'Login |  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:55:09+00:00;Press button in window;Button 'Log In' in Window 'Login |  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:55:18+00:00;Click UI element in window;Hyperlink 'Contacts' in Window 'Home |  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_59;Process_15;2022-02-28T04:55:22+00:00;Press button in window;Button 'Select a List View' in Window 'Recently  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_59;Process_15;2022-02-28T04:55:25+00:00;Click UI element in window;List Item 'All Contacts' in Window 'Recently  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_59;Process_15;2022-02-28T04:55:41+00:00;Click UI element in window;Hyperlink 'Name Minor (Sample)' in Window 'All Contacts  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_59;Process_15;2022-02-28T04:55:47+00:00;Click UI element in window;Hyperlink 'Email@Domain' in Window 'Name Minor  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_59;Process_15;2022-02-28T04:55:52+00:00;Click UI element in window;Document in Window 'Name Minor  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_59;Process_15;2022-02-28T04:56:18+00:00;Populate text field in window;"Edit 'Subject' in Window 'Name Minor  ...  - Microsoft​ Edge'; Text:'Form for customer requirement'";msedge;Populate text field in window / msedge
Recording_59;Process_15;2022-02-28T04:56:20+00:00;Click UI element in window;Document in Window 'Name Minor  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_59;Process_15;2022-02-28T04:56:21+00:00;Click UI element in window;Group 'cke_editable cke_editable_themed cke_contents_ltr' in Window 'Name Minor  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_59;Process_15;2022-02-28T04:56:42+00:00;Press button in window;Button 'Send' in Window 'Name Minor  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_60;Process_16;2022-02-28T05:43:10+00:00;Populate text field in window;"Edit 'Search box' in Window 'Search'; Text:'outlo'";SearchApp;Populate text field in window / SearchApp
Recording_60;Process_16;2022-02-28T05:43:14+00:00;Click UI element in window;List Item 'Outlook  ...  to switch preview' in Window 'Search';SearchApp;Click UI element in window / SearchApp
Recording_60;Process_16;2022-02-28T05:43:40+00:00;Press button in window;Button 'Calendar' in Window 'Inbox - Name - Outlook';OUTLOOK;Press button in window / OUTLOOK
Recording_60;Process_16;2022-02-28T05:43:47+00:00;Click UI element in window;List 'Month View, 31  ...  March 2022 12:00am' in Window 'Calendar - Email@Domain - Outlook';OUTLOOK;Click UI element in window / OUTLOOK
Recording_60;Process_16;2022-02-28T05:43:56+00:00;Press button in window;Button 'Open a new tab (Ctrl+T)' in Window 'Dynamics 365 — Mozilla Firefox';firefox;Press button in window / firefox
Recording_60;Process_16;2022-02-28T05:44:06+00:00;Populate text field in window;"Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'dynemic crm login'";firefox;Populate text field in window / firefox
Recording_60;Process_16;2022-02-28T05:44:10+00:00;Click UI element in window;Hyperlink 'Microsoft  ... om › en-in' in Window 'dynemic crm  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_60;Process_16;2022-02-28T05:44:14+00:00;Click UI element in window;Hyperlink 'Get started' in Window 'Business  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_60;Process_16;2022-02-28T05:44:22+00:00;Click UI element in window;Hyperlink 'Click this button to try sales app for free' in Window 'Start a Free  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_60;Process_16;2022-02-28T05:44:24+00:00;Click UI element in window;Edit 'Try Dynamics 365 Sales free for 30 days' in Window 'Start a Free  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_60;Process_16;2022-02-28T05:44:27+00:00;Press button in window;Button 'click this to start your free trial' in Window 'Start a Free  ...  — Mozilla Firefox';firefox;Press button in window / firefox
Recording_60;Process_16;2022-02-28T05:44:53+00:00;Click UI element in window;Tree Item 'Calendar' in Window 'Sales dashboard - Dynamics 365 — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_60;Process_16;2022-02-28T05:45:04+00:00;Select menu option in window;Menu Item 'Meeting' in Window 'Meetings My  ...  — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_60;Process_16;2022-02-28T05:45:11+00:00;Click UI element in window;Combo Box 'Required, Multiple Selection Lookup' in Window 'Meeting:  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_60;Process_16;2022-02-28T05:45:19+00:00;Click UI element in window;Tree Item 'Avery Name' in Window 'Meeting:  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_60;Process_16;2022-02-28T05:45:25+00:00;Click UI element in window;UI Custom 'Appointment' in Window 'Meeting:  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_60;Process_16;2022-02-28T05:45:31+00:00;Populate text field in window;"Edit 'Subject' in Window 'Meeting:  ...  — Mozilla Firefox'; Text:'Product demo'";firefox;Populate text field in window / firefox
Recording_60;Process_16;2022-02-28T05:45:36+00:00;Click UI element in window;Combo Box 'Date of Start Time' in Window 'Meeting:  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_60;Process_16;2022-02-28T05:45:41+00:00;Press button in window;Button 'Navigate to next month March' in Window 'Meeting:  ...  — Mozilla Firefox';firefox;Press button in window / firefox
Recording_60;Process_16;2022-02-28T05:45:45+00:00;Press button in window;Button '3, March, 2022' in Window 'Meeting:  ...  — Mozilla Firefox';firefox;Press button in window / firefox
Recording_60;Process_16;2022-02-28T05:45:50+00:00;Set checkbox state in window;Check Box 'All Day Event' in Window 'Meeting:  ...  — Mozilla Firefox';firefox;Set checkbox state in window / firefox
Recording_60;Process_16;2022-02-28T05:45:57+00:00;Select menu option in window;Menu Item 'Save & Close' in Window 'Meeting:  ...  — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_61;Process_17;2022-02-28T06:24:56+00:00;Populate text field in window;"Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'o365'";firefox;Populate text field in window / firefox
Recording_61;Process_17;2022-02-28T06:25:00+00:00;Click UI element in window;Hyperlink 'Office  ... office.com' in Window 'o365 - Google Search — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_61;Process_17;2022-02-28T06:25:08+00:00;Select menu option in window;Menu Item 'App launcher' in Window 'Microsoft Office Home — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_61;Process_17;2022-02-28T06:25:12+00:00;Click UI element in window;Hyperlink 'Power Apps' in Window 'Microsoft Office Home — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_61;Process_17;2022-02-28T06:25:18+00:00;Select menu option in window;Menu Item 'Dataverse' in Window 'Power Apps — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_61;Process_17;2022-02-28T06:25:21+00:00;Select menu option in window;Menu Item 'Tables' in Window 'Power Apps — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_61;Process_17;2022-02-28T06:25:31+00:00;Select menu option in window;Menu Item 'Default List' in Window 'Power Apps — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_61;Process_17;2022-02-28T06:25:34+00:00;Select menu option in window;Menu Item 'List view Group' in Window 'Power Apps — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_61;Process_17;2022-02-28T06:25:39+00:00;Press button in window;Button 'Distill Web Monitor' in Window 'Power Apps — Mozilla Firefox';firefox;Press button in window / firefox
Recording_61;Process_17;2022-02-28T06:25:42+00:00;Press button in window;Button 'Select parts of page' in Window 'Power Apps — Mozilla Firefox';firefox;Press button in window / firefox
Recording_61;Process_17;2022-02-28T06:25:45+00:00;Click UI element in window;Edit '(' in Window 'Power Apps — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_61;Process_17;2022-02-28T06:25:50+00:00;Press button in window;Button ' Save selections' in Window 'Power Apps — Mozilla Firefox';firefox;Press button in window / firefox
Recording_61;Process_17;2022-02-28T06:25:58+00:00;Drag and drop UI element in window;Slider in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Drag and drop UI element in window / firefox
Recording_61;Process_17;2022-02-28T06:26:00+00:00;Click UI element in window;Hyperlink 'Add action' in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_61;Process_17;2022-02-28T06:26:03+00:00;Click UI element in window;Edit 'Popup Notification (for local monitor)' in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_61;Process_17;2022-02-28T06:26:08+00:00;Click UI element in window;Hyperlink 'Add Condition' in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_61;Process_17;2022-02-28T06:26:13+00:00;Set drop-down list value in window;Combo Box in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Set drop-down list value in window / firefox
Recording_61;Process_17;2022-02-28T06:26:16+00:00;Populate text field in window;"Edit 'Number' in Window 'Watchlist - Distill — Mozilla Firefox'; Text:'0'";firefox;Populate text field in window / firefox
Recording_61;Process_17;2022-02-28T06:26:20+00:00;Press button in window;Button 'Save' in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Press button in window / firefox
Recording_61;Process_17;2022-02-28T06:26:24+00:00;Select tab in window;Tab Item 'Power Apps' in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Select tab in window / firefox
Recording_61;Process_17;2022-02-28T06:26:29+00:00;Select menu option in window;Menu Item 'Data' in Window 'Power Apps — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_61;Process_17;2022-02-28T06:26:32+00:00;Select menu option in window;Menu Item 'Export data' in Window 'Power Apps — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_61;Process_17;2022-02-28T06:27:02+00:00;Set checkbox state in window;Check Box in Window 'Power Apps — Mozilla Firefox';firefox;Set checkbox state in window / firefox
Recording_61;Process_17;2022-02-28T06:27:11+00:00;Select menu option in window;Menu Item 'Export data' 2 in Window 'Power Apps — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_61;Process_17;2022-02-28T06:28:18+00:00;Click UI element in window;Hyperlink 'Download exported data' in Window 'Power Apps — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_61;Process_17;2022-02-28T06:28:22+00:00;Select radio button in window;Radio Button 'Save File' in Window 'Power Apps — Mozilla Firefox';firefox;Select radio button in window / firefox
Recording_61;Process_17;2022-02-28T06:28:26+00:00;Press button in window;Button 'OK' in Window 'Power Apps — Mozilla Firefox';firefox;Press button in window / firefox
Recording_61;Process_17;2022-02-28T06:28:35+00:00;Populate text field in window;"Edit 'Search box' in Window 'Search'; Text:'one'";SearchApp;Populate text field in window / SearchApp
Recording_61;Process_17;2022-02-28T06:28:38+00:00;Click UI element in window;List Item 'OneNote  ...  to switch preview' in Window 'Search';SearchApp;Click UI element in window / SearchApp
Recording_61;Process_17;2022-02-28T06:28:42+00:00;Press button in window;Button 'Click to view other notebooks   Daily Task Status Documents ‎» OneNote Notebooks' in Window 'Task Status - OneNote';ONENOTE;Press button in window / ONENOTE
Recording_61;Process_17;2022-02-28T06:28:45+00:00;Press button in window;Button 'Notebook Daily Task Status Documents ‎» OneNote Notebooks' in Window 'Task Status - OneNote';ONENOTE;Press button in window / ONENOTE
Recording_61;Process_17;2022-02-28T06:28:49+00:00;Click UI element in window;Tree Item 'Outline Item' in Window 'Task Status - OneNote';ONENOTE;Click UI element in window / ONENOTE
Recording_61;Process_17;2022-02-28T06:29:01+00:00;Click UI element in window;Edit in Window 'Task Status - OneNote';ONENOTE;Click UI element in window / ONENOTE
Recording_62;Process_17;2022-02-28T06:51:57+00:00;Click UI element in window;List Item 'New tab - Personal - Microsoft​ Edge' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_62;Process_17;2022-02-28T06:52:00+00:00;Press button in window;Button 'New Tab' in Window 'New tab - Personal - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_62;Process_17;2022-02-28T06:52:02+00:00;Click UI element in window;Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:52:07+00:00;Populate text field in window;"Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'power apps'";msedge;Populate text field in window / msedge
Recording_62;Process_17;2022-02-28T06:52:10+00:00;Click UI element in window;Hyperlink 'Business Apps | Microsoft Power Apps' in Window 'power apps -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:52:17+00:00;Click UI element in window;Hyperlink 'Sign in' in Window 'Business  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:52:25+00:00;Select menu option in window;Menu Item 'Dataverse' in Window 'Power Apps  ...  - Microsoft​ Edge';msedge;Select menu option in window / msedge
Recording_62;Process_17;2022-02-28T06:52:28+00:00;Select menu option in window;Menu Item 'Tables' in Window 'Power Apps  ...  - Microsoft​ Edge';msedge;Select menu option in window / msedge
Recording_62;Process_17;2022-02-28T06:52:44+00:00;Select menu option in window;Menu Item 'Default List' in Window 'Power Apps  ...  - Microsoft​ Edge';msedge;Select menu option in window / msedge
Recording_62;Process_17;2022-02-28T06:52:46+00:00;Set checkbox state in window;Check Box 'List view Group' in Window 'Power Apps  ...  - Microsoft​ Edge';msedge;Set checkbox state in window / msedge
Recording_62;Process_17;2022-02-28T06:52:50+00:00;Press button in window;Button 'Distill Web Monitor Has access to this site' in Window 'Power Apps  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_62;Process_17;2022-02-28T06:52:53+00:00;Press button in window;Button 'Monitor parts of page' in Window 'Power Apps  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_62;Process_17;2022-02-28T06:52:59+00:00;Click UI element in window;Data Item 'Custom(9)' in Window 'Power Apps  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:53:01+00:00;Press button in window;Button 'Save selections' in Window 'Power Apps  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_62;Process_17;2022-02-28T06:53:06+00:00;Drag and drop UI element in window;Text 'Set interval  ...  for changes.' in Slider 'slider-handle min-slider-handle round' in Window 'Watchlist -  ...  - Microsoft​ Edge';msedge;Drag and drop UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:53:10+00:00;Click UI element in window;Hyperlink 'Add action' in Window 'Watchlist -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:53:12+00:00;Click UI element in window;Hyperlink 'Popup Notification (for local monitor)' in Window 'Watchlist -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:53:14+00:00;Click UI element in window;Hyperlink 'Add Condition' in Window 'Watchlist -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:53:17+00:00;Click UI element in window;Combo Box in Window 'Watchlist -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:53:20+00:00;Click UI element in window;Pane 'View' in Window 'Untitled and  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:53:24+00:00;Populate text field in window;"Edit 'Text' in Window 'Watchlist -  ...  - Microsoft​ Edge'; Text:'9'";msedge;Populate text field in window / msedge
Recording_62;Process_17;2022-02-28T06:53:28+00:00;Press button in window;Button 'Save' in Window 'Watchlist -  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_62;Process_17;2022-02-28T06:53:33+00:00;Select tab in window;Tab Item 'Power Apps' in Window 'Watchlist -  ...  - Microsoft​ Edge' 2;msedge;Select tab in window / msedge
Recording_62;Process_17;2022-02-28T06:53:40+00:00;Select menu option in window;Menu Item 'Data' in Window 'Power Apps  ...  - Microsoft​ Edge' 2;msedge;Select menu option in window / msedge
Recording_62;Process_17;2022-02-28T06:53:42+00:00;Select menu option in window;Menu Item 'Export data' in Window 'Power Apps  ...  - Microsoft​ Edge' 2;msedge;Select menu option in window / msedge
Recording_62;Process_17;2022-02-28T06:54:05+00:00;Set checkbox state in window;Check Box ' ...  check-771' in Window 'Power Apps  ...  - Microsoft​ Edge' 3;msedge;Set checkbox state in window / msedge
Recording_62;Process_17;2022-02-28T06:54:12+00:00;Select menu option in window;Menu Item 'Export data' 2 in Window 'Power Apps  ...  - Microsoft​ Edge' 2;msedge;Select menu option in window / msedge
Recording_62;Process_17;2022-02-28T06:55:29+00:00;Click UI element in window;Hyperlink 'Download exported data' in Window 'Power Apps  ...  - Microsoft​ Edge' 2;msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:55:39+00:00;Press button in window;Button 'New Tab' in Window 'Power Apps  ...  - Microsoft​ Edge' 2;msedge;Press button in window / msedge
Recording_62;Process_17;2022-02-28T06:55:41+00:00;Click UI element in window;Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:55:46+00:00;Populate text field in window;"Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'evernote'";msedge;Populate text field in window / msedge
